KODERS,NAMARS,VVIP,VIP,KELASI,KELASII,KELASIII,ICU,PICU,NICU,TTBAYIBARULAHIR,HCU,ICCU,IGD,TTOPERASI,TTISOLASI,DOKTERUMUM,DSPOG,DSPPD,DSPB,DSPRAD,DSPRM,DSPAN,DSPJP,DSPM,DSPTHT,DSPPK,DSPPARU,DSPBEDAHTHORAKS,DSPBEDAHANAK,DSPBEDAHORTHOPEDI,DOKTERSPA,DOKTERSKOPUKASI,DOKTERSPOROLUGI,DOKTERSPORTHOPEDI,DOKTERSPKULITDANKELAMIN,DOKTERSPFORENSIK,DOKTERSPPSIKIATRI,DOKTERSPOFTHALMOLOGI,DOKTERSPPATOLOGIANATOMI,DOKTERSPKESJIWA,DOKTERSPSARAF,DOKTERSPLAINNYA,DOKTERSPBEDAHSARAF,DOKTERSPBEDAHPLASTIK,DOKTERSUBSPESIALIS,DOKTERGIGI,DOKTERSPBEDAHMULUT,DOKTERSPKONSERVASU,DOKTERSPPENYAKITMULUT,DOKTERSPRADIOLOGI,DOKTERGIGISPKARANGGIGI,DOKTERGIGISPANAK,DOKTERGIGISPGIGITIRUAN,DOKTERGIGISPGIGIPERIODONISA,DOKTERGIGISPGIGILAINNYA,NERS,PERAWATBEDAH,PERAWATMATERNITAS,PERAWATKOMUNITAS,PERAWATGIGI,PERAWATAMNESTI,PERAWATANAK,PERAWATLAINNYA,BIDANPENDIDIK,BIDANKLINIK,APOTEKER,ANALISFARMASI,RADIOGRAFER,RADIOTERAPIS,ELEKTROMEDIS,TEKNISIGIGI,ANALISISKESEHATAN,REFRAKSIONIS,REKAMMEDIK,ORTOTIK,TEKNISITRANSFUSIDARAH,TEKNISIKARDIOVASKULAR,EPIDEMOLOGI,PROMOSIKESEHATAN,PERILAKU,KESJA,ADMINISTRASIKESEHATAN,BIOSTATISTIK,REPRODUKSI,INFORMASIKESEHATAN,KEMASLAINNYA,SANITASI,ENTOMOLOGI,MIKROBIOLOGI,KESEHATANLINGKUNGAN,TERAPIWICARA,NUTRISIONIS,DIETSIEN,FISIOTERAPI,TERAPIOKUPASI,AKUPUNTURIS,MEJAOPERASI,MESINANESTESI,VENTILATOR,INKUBATOR,BLUELIGHT,USG,XRAY,MRI,EEG,EKG,DEFIBERATOR,AUTOCLAV,SIMRS,AMBULAN,BANKDARAH
3671218,RSibudananakPKUmyhammaddiyahcipondoh,0,1,4,6,12,0,0,0,2,2,0,3,1,0,6,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,2,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
3671219,RSibudananakgabangmedika,0,0,4,8,12,0,0,0,8,1,0,1,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
3671221,RSibudananakpratiwi,0,1,2,4,11,0,0,0,17,2,0,3,1,1,5,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,12,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
3671222,RSibudananakmakiyah,0,0,2,8,12,2,0,0,0,0,0,3,1,1,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
3671223,RSkarangtengahmedika,4,6,22,39,29,3,2,2,10,0,0,8,5,6,9,2,2,1,1,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,13,4,0,0,1,0,0,0,0,16,1,5,7,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
3275115,RSumumherminabekasi,17,29,45,58,45,4,7,6,58,0,0,11,6,6,25,31,6,3,3,6,6,3,5,5,2,3,1,3,2,42,0,3,2,3,0,1,0,1,1,5,20,2,1,29,8,3,4,1,0,0,4,3,1,0,2,0,0,0,8,0,69,127,5,0,13,59,11,0,0,0,46,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,12,3,0,29,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3216218,RSumumananda,2,10,2,31,51,8,0,10,15,6,0,4,2,2,13,6,5,5,2,2,2,2,4,2,0,2,1,0,0,5,0,2,2,1,0,0,0,0,1,4,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
3216329,RSumumpermatacibubur,6,50,20,25,17,2,0,2,0,0,0,0,0,0,17,15,10,2,2,4,6,0,4,4,0,1,0,0,0,14,0,1,1,2,0,1,0,0,0,4,0,1,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
3275130,RSumumbhaktikartini,4,6,15,28,33,11,0,2,12,7,0,10,5,5,16,2,4,3,1,1,2,1,2,1,1,1,0,0,2,3,0,1,0,1,0,0,0,1,3,3,3,1,0,2,6,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
3275392,RSumumawalbros,4,40,56,63,51,8,2,5,17,7,0,9,3,2,19,9,8,3,2,3,5,6,4,4,0,3,2,2,1,6,0,3,5,4,0,1,0,0,1,3,20,1,2,6,4,3,0,2,1,0,2,0,2,0,12,22,0,0,8,0,0,0,210,5,10,5,34,13,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,9,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3275062,RSsiloambekasitimur,1,9,16,9,12,7,0,3,3,3,0,5,1,2,9,3,2,3,1,0,3,0,1,2,1,1,0,0,0,3,0,1,2,1,0,0,1,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,6,8,6,2,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
3275024,RSumummekarsaribekasi,0,11,23,30,33,3,1,0,4,4,0,6,2,4,15,4,3,2,1,1,3,1,2,2,1,1,0,0,2,3,0,1,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,9,0,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0
3275050,RSumumbudhilestari,0,7,6,41,24,1,0,0,16,4,0,5,2,1,12,4,3,2,2,1,2,1,1,1,1,2,1,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,109,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,21,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275094,RSUmitrakeluargabekasibarat,4,29,32,113,56,7,7,5,15,0,6,8,3,4,17,10,8,5,8,3,4,3,3,5,4,1,0,1,0,8,0,2,3,3,0,0,0,3,0,2,2,1,2,1,4,1,1,0,0,0,0,0,1,0,0,5,0,0,4,0,0,377,0,0,7,4,15,0,1,0,19,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3216174,RSUrawalumbu,0,3,30,36,19,7,2,4,0,7,0,0,0,0,9,2,3,2,1,1,0,0,3,2,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
3275196,RSUBella,1,2,14,34,27,2,2,22,8,2,0,5,3,2,12,5,3,3,2,2,2,2,2,3,3,3,0,1,1,5,0,2,2,2,0,1,0,1,1,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275207,RSUGrahajuanda,0,2,8,29,36,2,2,1,20,0,0,8,2,2,6,3,2,1,1,0,4,1,1,2,1,1,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,3,7,4,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
3275263,RSUcitraharapan,3,12,18,16,21,0,0,0,0,0,0,0,0,0,8,4,3,2,1,1,2,1,1,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
3216285,RSUStElisabeth,4,10,10,25,34,4,0,0,8,0,0,6,3,4,15,2,3,2,2,1,3,1,1,1,1,2,0,0,2,3,0,1,0,2,0,1,0,0,0,2,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,76,0,10,2,17,6,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,4,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3216362,RSUkaryamedikaII,2,10,10,29,42,7,0,0,16,0,0,0,0,3,22,4,3,2,2,1,2,2,3,2,2,2,0,1,3,3,0,1,3,4,0,0,0,0,1,2,0,0,0,0,11,1,0,0,0,0,0,0,0,0,9,9,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275373,RSUmitrakeluargacibubur,3,32,16,18,27,12,0,5,0,0,0,7,2,2,10,4,5,3,1,2,2,2,3,2,1,2,1,0,3,4,0,1,4,3,0,1,0,0,1,2,0,2,1,1,4,1,1,0,0,0,1,1,0,0,212,0,0,0,4,0,0,2,0,0,3,36,10,0,1,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3275013,RSUDaerahdrchasbullahabdilmajid,3,50,75,139,201,9,6,25,25,12,5,23,19,9,27,4,6,3,3,2,3,3,5,1,1,3,0,1,1,7,0,1,1,2,0,0,0,1,2,1,1,2,0,0,7,1,1,0,0,0,1,0,1,0,36,15,0,0,3,0,0,312,0,43,14,13,11,0,4,0,20,1,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,12,0,11,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3725061,RSpersadamedika,2,4,4,18,15,2,0,2,11,2,0,6,2,2,11,4,1,1,0,3,0,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,74,0,0,6,7,2,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
3275083,RSsetohasbadi,0,1,15,17,36,0,0,0,6,1,0,4,1,0,6,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,46,0,0,2,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0
3275229,RSUanna,6,7,14,24,31,3,10,4,20,0,0,4,0,2,17,4,4,2,1,2,3,1,1,1,0,1,0,1,1,6,0,1,1,1,0,0,0,1,1,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,94,0,0,4,14,2,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275296,RSUislamdrsubkiabdulkadir,0,0,3,6,34,0,0,0,5,3,0,0,0,0,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,9,0,1,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
3275307,RSUhosanamedicabekasi,1,2,14,24,22,1,1,4,0,3,0,5,1,3,9,2,2,2,1,1,2,0,1,2,0,1,0,0,1,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,4,0,6,1,0,8,0,0,18,8,8,5,0,1,0,0,0,1,0,0,0,0,1,0,0,12,0,0,1,2,0,0,0,0,1,1,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275035,RSUsentosa,0,3,4,6,21,2,0,2,7,2,0,4,2,1,9,2,2,1,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
3275141,RSUpermatabekasi,2,4,18,13,16,3,0,4,4,1,0,4,1,3,9,4,2,2,1,0,1,0,1,1,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,66,0,0,8,2,7,0,1,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275390,RSibudananakselasihmedika,0,4,8,9,4,0,0,0,5,1,0,5,1,1,5,4,2,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
3216402,RSUannamedika,2,5,27,46,37,2,1,1,6,1,0,14,5,8,5,3,2,3,2,2,3,1,1,1,1,1,0,0,0,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
3216423,RSUkartikahusada,1,4,12,16,18,2,0,0,0,4,0,7,0,1,11,7,2,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,3,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275274,RSUjatisampurna,0,3,4,12,24,0,0,0,20,2,0,5,2,2,8,5,2,1,1,1,3,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,54,0,13,1,10,3,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275017,RSibudananakkaruniakasih,4,6,3,7,21,0,0,0,18,0,0,4,2,1,4,4,3,2,0,0,4,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,8,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
3275039,RSUmasmitr,1,4,6,8,12,0,0,0,2,4,0,4,2,2,6,5,2,1,1,1,1,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,20,0,0,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
3275052,RSUjuwita,1,6,8,10,12,2,2,0,8,0,0,3,2,1,10,2,1,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,13,2,0,0,1,0,0,7,1,14,8,6,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275046,RSUmitrakeluargabekasitimur,0,12,28,66,76,0,0,0,0,0,0,0,0,0,13,6,4,14,3,4,2,0,3,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3216389,RSUherminagalaxy,2,1,10,11,16,0,0,0,8,1,0,51,2,0,13,9,4,2,1,1,5,0,2,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
3216396,RSbersalintamanharapanbaru,0,2,6,6,14,0,0,0,2,0,0,2,1,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
32754035,RSibudananakrinovaintan,0,0,2,6,16,0,0,0,0,1,0,5,0,0,6,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,1,6,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
3275053,RSUtamanharapanbaru,0,4,12,14,18,0,0,0,0,0,0,4,3,0,4,3,3,3,1,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0
3216427,RSUcikunir,0,0,4,9,46,0,0,0,0,2,0,4,1,1,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
3275057,RSUkaryamedikabantargebanga,0,4,8,12,16,2,1,0,0,0,0,5,1,4,10,2,1,2,1,0,2,0,0,1,1,1,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
3216429,RSrehabilitasimedikzainuttaqwa,0,0,2,4,17,0,0,0,0,2,0,3,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0
3275060,RSUsatriamedika,0,5,8,19,27,1,1,1,10,1,0,4,2,2,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,23,0,0,3,7,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3275063,RSawalbrosbekasijakartatimur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275064,RSmustikamedikabekasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674102,RSPremierBintaro,3,42,66,32,25,5,0,6,0,5,5,8,4,4,41,10,10,3,6,6,8,4,0,8,1,3,1,2,3,14,0,4,6,5,1,1,8,3,0,5,4,3,2,5,0,2,2,0,0,0,4,0,1,0,327,0,0,0,0,0,0,0,0,0,2,51,6,7,1,0,29,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3674113,DrTirtamulyaJuandy,8,19,26,28,17,5,1,4,22,6,0,17,3,5,43,6,6,2,5,3,6,4,4,4,3,3,1,1,0,7,0,3,3,4,0,0,0,2,1,4,6,3,1,4,4,2,1,0,0,0,1,0,1,0,0,34,0,0,6,0,32,244,2,0,14,57,14,0,0,0,26,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,14,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3674018,RSPondokIndahBintaroJaya,2,25,36,6,22,6,0,2,10,0,6,14,3,2,11,5,3,2,3,2,2,3,5,3,1,3,1,1,6,5,0,3,0,3,0,0,0,0,0,4,6,3,1,20,3,2,3,0,0,0,3,2,2,0,26,11,0,0,10,0,0,79,0,19,13,23,12,0,3,0,12,2,4,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3603060,RSBhinekaBaktiHusada,5,3,16,37,28,1,0,0,10,4,0,6,2,2,19,2,3,3,1,0,1,2,3,1,1,2,0,0,2,2,0,1,2,1,0,0,0,0,0,3,0,0,0,0,6,0,1,0,0,1,0,0,0,0,12,2,0,0,1,0,0,91,0,2,1,11,6,0,0,0,10,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3603082,RSIchsanMedicalCenter,3,3,4,30,8,1,0,4,4,1,0,6,1,3,16,5,4,2,1,2,2,4,1,1,1,0,0,0,0,5,0,1,1,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,16,0,0,0,0,0,0,42,1,0,3,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3603115,RSOmni,39,8,24,29,35,8,0,0,6,0,0,8,4,4,15,7,6,3,6,2,5,4,6,2,2,1,1,0,3,5,0,4,0,3,0,0,0,2,1,3,2,2,2,3,3,2,2,0,0,0,4,0,1,0,12,13,0,0,3,0,0,144,0,7,13,22,9,0,2,0,18,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3674005,RSSariAsihCiputat,23,4,20,66,40,7,0,2,8,0,0,11,3,2,12,3,3,2,3,4,2,3,4,5,1,2,0,0,1,5,0,2,2,3,0,0,0,0,1,3,1,0,0,3,3,2,2,0,0,0,0,0,0,0,33,11,0,0,1,0,20,136,0,0,6,0,8,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,5,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
